55.6052822	37.2913518
55.6037141	37.2941589
55.6089436	37.2994848
55.6091573	37.2998704
55.6009931	37.9799348
55.6012953	37.3046887
55.6067237	37.5120825
55.603671	37.54236
55.6090395	37.9676427
55.60784	37.96819
55.6009371	37.9797632
55.6010628	37.9796612
55.6085746	38.1071305
55.6074388	52.2785604
55.6078673	37.9682061
55.6077569	37.9797202
55.6026569	37.5489467
55.6025886	37.5487942
55.6058388	38.0533576
55.6059116	38.0468989
55.6057722	38.0424786
55.6046025	38.0617792
55.603981	38.095861
55.6070872	38.3994645
55.602225	37.817018
55.6010282	37.9802797
55.6048964	38.4252297
55.6013528	38.1361495
55.6040699	38.118865
55.6077458	38.1084081
55.6081333	60.4319116
55.6096386	52.0029259
55.600879	36.984728
55.6082963	60.4367888
55.602563	37.1657771
55.604572	38.5289561
55.6090721	60.4395802
55.60575	37.71986
55.6033388	37.1676064
55.6056206	37.546404
55.604917	38.061522
55.604249	38.1047041
55.6083115	89.0775615
55.6070814	38.075616
55.6091731	43.9850762
55.6076964	37.5476862
55.6086569	37.5477934
55.6051978	37.1051705
55.607311	37.103798
55.6040962	38.0903588
55.6032994	38.0904901
55.601355	37.826065
55.601989	37.819035
55.6030145	23.1274438
55.6004022	38.1104136
55.6049844	36.801952
55.6038687	37.3353284
55.608756	37.00153
55.607324	37.3483241
55.6004749	37.3214793
55.604667	37.5457614
55.600465	38.868291
55.6053763	42.195747
55.6032691	38.865155
55.6028115	38.8658416
55.6060904	38.1396657
55.6074327	38.0952322
55.6027115	38.1200051
55.6071843	38.1107891
55.6057714	38.0425689
55.6080501	38.107014
55.6063818	38.0584128
55.6061642	37.5471146
55.6068994	37.5476444
55.6066267	42.1991998
55.6089235	36.2338328
55.600726	37.142424
55.6096174	37.6114959
55.6094131	31.1579462
55.6030958	36.4334792
55.6027388	52.0282137
55.6024448	37.3483604
55.6087205	37.7655996
55.6032208	37.6227373
55.6090283	37.7613807
55.6009691	38.0951142
55.6090987	37.052937
55.60758	36.8194701
55.6095024	40.6436664
55.6054567	37.536112
55.6061886	67.9097484
55.6058841	67.9098933
55.6035299	38.1308389
55.606784	37.5293849
55.609373	73.5255992
55.6060826	36.5560208
55.600102	37.165416
55.6005403	37.6712032
55.6091153	38.082372
55.6000961	28.640542
55.6065782	28.6541328
55.6023843	36.4426512
55.6040408	91.908796
55.6035754	37.6229275
55.601367	38.0896735
55.6001335	38.1158572
55.6050807	43.985373
55.6034954	54.9318584
55.603956	54.932588
55.6042292	38.0950057
55.6061414	38.0896789
55.6083645	58.2979054
55.6010024	37.1550083
55.6011964	37.1510494
55.6024587	37.1433488
55.6034217	36.4633659
55.6030489	36.463854
55.60824	36.41911
55.601103	36.4620108
55.6050302	38.166228
55.6053826	38.167376
55.6049089	38.168481
55.6023039	38.1772787
55.6060828	38.1392366
55.6033615	38.1525189
55.6060859	38.1642777
55.6058146	38.1642509
55.6018857	38.1652916
55.607822	38.8584096
55.6072511	38.1064469
55.60661	38.1080187
55.6011813	36.6918847
55.6019692	36.6937247
55.6016389	36.6958785
55.6053959	51.8456334
55.6059918	36.4260793
55.6072773	38.444896
55.6083086	31.1741168
55.6093107	31.1599386
55.6026924	37.1702386
55.6065792	38.4445527
55.6013056	26.4395404
55.6013783	26.4396315
55.6003873	26.4294606
55.6031027	26.431086
55.6031178	26.4257699
55.6002539	26.422342
55.6028117	37.3481542
55.6031897	51.8082468
55.6093613	51.813799
55.6055057	40.6561759
55.6081602	40.6777034
55.6090268	40.6755254
55.6034488	41.9681285
55.6086026	38.8573474
55.604783	42.2005412
55.6075086	42.2012279
55.6017	38.097588
55.601349	38.096127
55.6032751	76.7360687
55.6067843	43.9852613
55.605651	65.4627228
55.6003567	37.1650261
55.6007826	37.1644722
55.6067933	37.4593129
55.6094336	38.0723962
55.6075686	38.0692679
55.6078261	38.0692038
55.6016871	37.6149637
55.6018412	37.6138906
55.6081821	38.0764656
55.6010255	36.9850552
55.601378	37.7950072
55.6050742	37.978298
55.6049052	37.713225
55.6016199	38.1130561
55.6037974	38.1058746
55.6066749	37.7335808
55.6002203	39.705534
55.6035542	37.7260029
55.6041482	37.7257119
55.6064591	37.7614839
55.6060891	37.7022967
55.6057094	37.7029511
55.6036887	37.706407
55.6018698	37.709108
55.6016821	37.7093983
55.6026168	37.9154299
55.604952	37.916514
55.6060977	36.5559671
55.60872271	37.35697663
55.600831	37.91473733
55.6034225	38.03974228
55.6061114	38.04059522
55.60478218	38.06152152
55.60463356	37.74624255
55.60550805	37.60702791
55.60942976	38.0662937
55.60896654	38.10617262
55.60341533	38.08234648
55.60442013	54.93289506
55.60556932	37.60086196
55.60913326	37.59076569
55.60607825	36.42582076
55.60802292	38.85812158
55.60959198	38.06723716
55.60244662	37.34835953
55.60700155	36.815716
55.60605136	36.49196787
55.60990387	38.07025756
55.60516077	37.3358374
55.60607704	36.55602271
55.60755228	37.29387573
55.60941123	38.1050705
55.60840791	37.71847458
55.60642334	38.09831147
55.60098955	37.7229063
55.60339643	36.45680218
55.60933646	37.97641966
55.60358311	54.93210379
55.60904464	38.14626051
55.60946767	37.59122743
55.60121342	36.4926567
55.60606643	37.6012405
55.60607485	36.42580684
55.6094426	37.97656127
55.60598948	36.49187249
55.6057722	37.76022904
55.60821971	35.82612373
55.6017765	37.72191015
55.60378038	38.10604476
55.60858693	35.82559681
55.60236602	38.08992182
55.60061752	86.24357528
55.60579244	37.52344622
55.60923226	38.08188308
55.60208071	36.45642715
55.60988884	38.06992027
55.60489737	37.91642109
55.60016407	37.34487391
55.60870786	38.16771024
55.60009381	37.0388195
55.60446805	84.07298805
55.60244883	37.47006321
55.60808364	37.10330291
55.60004782	38.11072969
55.60078654	38.11007805
55.60948759	38.06984948
55.60619481	37.71991195
55.60614731	38.44435025
55.60935991	37.97654833
55.60156034	37.34134015
55.60118663	36.49267173
55.602336	37.53243925
55.6038096	37.3382513
55.6037934	37.7476984
55.60790761	38.0797588
55.60683314	43.98524502
55.60208821	38.09985987
55.6022023	38.1003177
55.60178195	37.64237367
55.60227346	37.72218809
55.60679799	38.41253015
55.60124148	38.45625289
55.60133826	38.11506075
55.60527199	31.18916709
55.60203805	37.65673776
55.60203074	38.0997664
55.60959241	38.39607764
